OrganisationID,OrganisationCode,OrganisationType,SubType,Sector,OrganisationStatus,IsPimsManaged,OrganisationName,Address1,Address2,Address3,City,County,Postcode,Latitude,Longitude,ParentODSCode,ParentName,Phone,Email,Website,Fax
8329055,R0A66,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,North Manchester General Hospital,Delaunays Road,Crumpsall,,Manchester,Greater Manchester,M8 5RB,53.51788712,-2.229486942,R0A,Manchester University NHS Foundation Trust,,,,
8329532,NBGJ9,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,The Wilmslow Hospital,52 Alderley Road,,,Wilmslow,Cheshire,SK9 1NY,53.32465744,-2.234813213,NBG,Mediscan Diagnostics Services Limited,,,,
8329604,RWG14,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,West Hertfordshire Hospitals Therapy Unit,Jacketts Field,,,Abbots Langley,Hertfordshire,WD5 0PA,51.70483017,-0.408574492,RWG,West Hertfordshire Hospitals NHS Trust,,,,
8329710,AVQ03,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,One Hatfield Hospital,One Hatfield Hospital,3 Hatfield Avenue,,Hatfield,Hertfordshire,AL10 9UA,51.77072144,-0.236349955,AVQ,One Healthcare,01707 443333,hatfield.info@onehealthcare.co.uk,http://onehealthcare.co.uk/hatfield,
8431103,NPG09,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,SpaMedica Eye Hospital Bolton,43 Churchgate,,,Bolton,Lancashire,BL1 1HU,53.57993317,-2.425807714,NPG,Spamedica,0330 058 4280,contact@spamedica.co.uk,https://www.spamedica.co.uk/,
8532393,AXA02,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Royal London Hospital,Whitechapel,,,London,Greater London,E1 1BB,51.51901627,-0.058118623,AXA,Tower Hamlets Gp Care Group CIC,,,,
8634153,RGT2V,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Oxford University Hospitals,John Radcliffe Hospital,Headley Way,Headington,Oxford,Oxfordshire,OX3 9DU,51.76386261,-1.219777584,RGT,Cambridge University Hospitals NHS Foundation Trust,,,,
8836829,DM801,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Weymouth Street Hospital,42-46 Weymouth Street,,,London,Greater London,W1G 6NP,51.5202179,-0.150679529,DM8,Phoenix Hospital Group,02070792100,,https://www.phoenixhospitalgroup.com/our-locations/weymouth-street-hospital/,
8836833,RYW17,Hospital,Hospital,NHS Sector,Visible,TRUE,West Midlands Rehabilitation Centre,West Midlands Rehabilitation Centre,Oak Tree Lane,,Birmingham,West Midlands,B29 6JA,52.43637466,-1.938838005,RYW,Birmingham Community Healthcare NHS Foundation Trust,0121 466 6000,,http://www.bhamcommunity.nhs.uk/patients-public/rehabilitation/,
8837168,NYW0A,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Aspen Healthcare - Claremont Hospital,The Surgery @ Wheatbridge,30 Wheatbridge Road,,Chesterfield,Derbyshire,S40 2AB,53.23394394,-1.439604998,NYW,Aspen Healthcare Limited,,,,
8837239,AXG05,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Glenside Hospital,Warminster Road,South Newton,,Salisbury,Wiltshire,SP2 0QD,51.10705185,-1.875867605,AXG,Wiltshire Health & Care,,,,
8837246,AXG0T,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Trowbridge Community Hospital,Adcroft Street,,,Trowbridge,Wiltshire,BA14 8PH,51.32529831,-2.209868193,AXG,Wiltshire Health & Care,,,,
9040110,RHM0O,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Bournemouth Nuffield Hospital,67-71 Lansdowne Road,,,Bournemouth,Dorset,BH1 1RW,50.73041916,-1.870926738,RHM,University Hospital Southampton NHS Foundation Trust,,,,
9242464,RTG54,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Samuel Johnson Community Hospital,Trent Valley Road,,,Lichfield,Staffordshire,WS13 6EF,52.68593979,-1.815455794,RTG,University Hospital of Derby and Burton NHS Foundation Trust,01283 511511,,https://www.uhdb.nhs.uk,
9242545,RA310,Hospital,Hospital,Independent Sector,Visible,TRUE,Weston General Hospital,,"Grange Road, Uphill, Weston super Mare",,,,BS23 4TQ,51.32234192,-2.971384764,NFH,Somerset Surgical Services Hq,,,,
9445752,RRK97,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Heartlands Hospital,Bordesley Green East,Bordesley Green,,Birmingham,West Midlands,B9 5SS,52.48022079,-1.829951048,RRK,University Hospitals Birmingham NHS Foundation Trust,0121 424 2000,,https://www.uhb.nhs.uk,
9445753,RRK98,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Good Hope Hospital,Rectory Road,,,Sutton Coldfield,West Midlands,B75 7RR,52.56736755,-1.812028766,RRK,University Hospitals Birmingham NHS Foundation Trust,0121 424 2000,,https://www.uhb.nhs.uk,
9445754,RRK99,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Solihull Hospital,Lode Lane,,,Solihull,West Midlands,B91 2JL,52.4171257,-1.774350882,RRK,University Hospitals Birmingham NHS Foundation Trust,01214242000,,https://www.uhb.nhs.uk,
9548866,RBAH4,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Wellesley Hospital,Westpark,Chelston,,Wellington,Somerset,TA21 9AD,50.98056412,-3.208227634,RBA,Taunton and Somerset NHS Foundation Trust,,,,
9653420,RDE05,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Felixstowe Hospital,Constable Road,,,Felixstowe,Suffolk,IP11 7HJ,51.96376419,1.35595417,RDE,East Suffolk and North Essex NHS Foundation Trust,01394 338410,,https://www.esneft.nhs.uk/your-visit/information-for-visitors/getting-here/felixstowe-hospital/,
9653501,RCD4X,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Brompton House Day Hospital And Chidren's Development Centre,24 Brompton Road,,,Northallerton,North Yorkshire,DL6 1EA,54.34474945,-1.432177424,RCD,Harrogate and District NHS Foundation Trust,,,,
9653502,RCD4Y,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Chapel Street Day Hospital,6 Chapel Street,,,Thirsk,North Yorkshire,YO7 1LU,54.23168182,-1.342375517,RCD,Harrogate and District NHS Foundation Trust,,,,
9759044,NL50B,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Eccleston Health Centre,Doctors Lane,Eccleston,,Chorley,Lancashire,PR7 5RA,53.64725494,-2.728149891,NL5,Ascenti,,,,
9759163,DRH01,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Kinvara Private Hospital,2 Clifton Lane,,,Rotherham,South Yorkshire,S65 2AJ,53.42804337,-1.346215487,DRH,Kinvara Private Hospital Ltd,,,,
9759367,RRE4U,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,St Michael's Hospital,Trent Valley Road,,,Lichfield,Staffordshire,WS13 6EF,52.68593979,-1.815455794,RRE,Midlands Partnership NHS Foundation Trust,,,,
9759368,RRE4Z,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,University Hospital Of North Staffs,Princes Road,,,Stoke-On-Trent,Staffordshire,ST4 7LN,53.00675583,-2.199476719,RRE,Midlands Partnership NHS Foundation Trust,,,,
9759462,RREHI,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Airs -Bradwell Hospital,Talke Road,Chesterton,,Newcastle,Staffordshire,ST5 7NL,53.04159927,-2.242085218,RRE,Midlands Partnership NHS Foundation Trust,,,,
9970086,NMJ26,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Cygnet Hospital Maidstone,Gidds Pond Way,,Weavering,Maidstone,Kent,ME14 5FT,51.28654861,0.556725025,NMJ,Cygnet Health Care Limited,01622 580330,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-hospital-maidstone/,
9970137,DE865,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,All Saints Hospital,All Saints Hospital,159 Grange Avenue,,Oldham,Lancashire,OL8 4EF,53.52851868,-2.127417088,DE8,Elysium Healthcare,,,,
10075366,RWK4R,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Steppingley Hospital,Ampthill Road,Steppingley,,Bedford,Bedfordshire,MK45 1AB,52.01228714,-0.511812329,RWK,East London NHS Foundation Trust,,,,
10075471,RCX08,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Sandringham Private Hospital,Gayton Road,Gaywood,,King's Lynn,Norfolk,PE30 4HJ,52.75782013,0.447176158,RCX,"The Queen Elizabeth Hospital, King's Lynn. NHS Foundation Trust",,,,
10075654,NMJ0F,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Cygnet Cedar Vale,93 Kneeton Road,East Bridgford,,Nottingham,Nottinghamshire,NG13 8PJ,52.98645782,-0.964079797,NMJ,Cygnet Health Care Limited,01949 829378,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-cedar-vale/,
10075655,NMJ0G,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Cygnet Hospital Hexham,,Anick Road,,Hexham,Northumberland,NE46 4JR,54.97720337,-2.088804245,NMJ,Cygnet Health Care Limited,01434 408660,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-hospital-hexham/,
10075656,NMJ0Y,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Cygnet Wast Hills,Wast hills Lane,Kings Norton,,Birmingham,West Midlands,B38 9ET,52.38463974,-1.944918394,NMJ,Cygnet Health Care Limited,0121 458 2263,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-wast-hills/,
10075671,NMJ0J,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Hollyhurst,118 Woodland Road,,,Darlington,,DL3 9LN,54.5306282,-1.568474174,NMJ,Cygnet Health Care Limited,01325 252 002,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/hollyhurst/,
10398514,DX101,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,The New Foscote Hospital (Foscote Hospital),2 Foscote Rise,,,Banbury,,OX16 9XP,52.05334091,-1.330979109,DX1,The New Foscote Hospital Ltd,,,,
10398515,DX102,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,The New Foscote Hospital (Ginsburg Yard),Ground Floor,Ginsburg Yard,,London,,NW3 1EW,51.55683899,-0.177858531,DX1,The New Foscote Hospital Ltd,,,,
10512701,NNJ11,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Lutterworth Hospital,Gilmorton Road,,,Lutterworth,,LE17 4DZ,52.45785522,-1.197785735,NNJ,DHU Health Care CIC,0000 0000 000,dhu.patient-experience@nhs.net,http://www.dhuhealthcare.com,
10565314,R0B1J,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Monkton Hall Hospital,Monkton Lane,Monkton Village,,Jarrow,,NE32 5NN,54.96662521,-1.501260161,R0B,South Tyneside And Sunderland NHS Foundation Trust,,,,
10565381,RL130,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Spire Yale Hospital,Wrexham Technology Park,,,Wrexham,,LL13 7YP,53.0489769,-3.014095068,RL1,Robert Jones and Agnes Hunt Orthopaedic and District Hospital NHS Trust,,,,
10617466,RTH18,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,University Hospital Of Wales,C/O John Radcliffe Hospital,Headley Way,Headington,Oxford,,OX3 9DU,51.76386261,-1.219777584,RTH,Oxford University Hospitals NHS Foundation Trust,,,,
10617482,RX3KI,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Foss Park Hospital,Haxby Road,,,York,,YO31 8TA,53.97655106,-1.077379107,RX3,"Tees, Esk and Wear Valleys NHS Foundation Trust",,,,
10617567,RGT1W,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Jersey General Hospital,The Parade,,,Jersey,,JE1 3UH,,,RGT,Cambridge University Hospitals NHS Foundation Trust,,,,
10617785,8A580,Hospital,Hospital,Independent Sector,Visible,TRUE,Ellern Mede Ridgeway,,"Holcombe Hill, The Ridgway Mill Hill",,,,NW7 4HX,51.62428284,-0.236904651,DN7,Ellern Mede Barnet,,,,
10644150,NPQ03,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Primary Care 24 - Kings Mill Hospital,Mansfield Road,,,Sutton-In-Ashfield,,NG17 4JL,53.13455582,-1.233566165,NPQ,Primary Care 24,,,,
10749492,DAY27,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Stoneygate Eye Hospital,376 London Road,,,Leicester,,LE2 2PN,52.61320496,-1.10255444,DAY,Llr Provider Company Ltd,,,,
10775735,REMBB,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Royal Liverpool University Dental Hospital,Dental Hospital,Pembroke Place,,Liverpool,,L3 5PS,53.40892792,-2.967007399,REM,Liverpool University Hospitals NHS Foundation Trust,,,,
10775992,RRVP5,Hospital,Hospital,NHS Sector,Visible,TRUE,Royal National ENT and Eastman Dental Hospitals,,47-49 Huntley St,,London,,WC1E 6DG,51.52168274,-0.133553207,RRV,University College London Hospitals NHS Foundation Trust,020 3456 2300,,https://www.uclh.nhs.uk/our-services/our-hospitals/royal-national-ent-and-eastman-dental-hospitals,
10776494,NV30H,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Circle Rehabilitation Birmingham,25 Pebble Mill Road,,,Birmingham,,B5 7TR,52.45046616,-1.912494779,NV3,Circle Health,,,,
10802752,ODS24,Hospital,Hospital,Independent Sector,Visible,TRUE,Trent PTS - Bilborough,,Arctic House,141 Glaisdale Drive,Bilborough,Nottinghamshire,NG8 4GY,52.95772552,-1.23340559,NLS,Trent Pts,0115 896 3160,enquiries@trentpts.co.uk,http://www.trentpts.co.uk,
10802753,ODS23,Hospital,Hospital,Independent Sector,Visible,TRUE,Trent PTS - Bingham,,18 Market Place,Bingham,Nottingham,,NG13 8AP,52.95267487,-0.952130675,NLS,Trent Pts,0115 896 3160,enquiries@trentpts.co.uk,http://www.trentpts.co.uk,
10802821,RW40A,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Hartley Hospital,1B Curzon Road,,,Southport,Merseyside,PR8 6PL,53.64030838,-2.983456135,RW4,Mersey Care NHS Foundation Trust,0151 473 0303,,,
10802841,GAP01,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,St Jude's Women's Hospital (HQ),263 Penn Road,,,Wolverhampton,,WV4 5SF,52.56480026,-2.147127628,GAP,St Jude's Women's Hospital,,,,
10802905,RYX94,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Langley House Community Hospital,698 St. Albans Road,,,Watford,,WD25 9FG,51.68365097,-0.391191691,RYX,Central London Community Healthcare NHS Trust,,,,
10829228,GC401,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Aset Hospital,1 Sandstone Drive,Whiston,,Liverpool,Merseyside,L35 7LS,53.42542648,-2.779597521,GC4,Aset Hospital Hassan Shaaban Limited,0151 4264777,enquiries@asethospital.co.uk,http://www.asethospital.co.uk,
10855530,RNNBX,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,West Cumberland Hospital,Homewood,Hensingham,,Whitehaven,Cumbria,CA28 8JG,54.53020096,-3.563160181,RNN,North Cumbria Integrated Care NHS Foundation Trust,,,,
10855536,RNN62,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Cumberland Infirmary,Newtown Road,,,Carlisle,Cumbria,CA2 7HY,54.89650345,-2.957777023,RNN,North Cumbria Integrated Care NHS Foundation Trust,,,,
10855561,RJR59,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Highfield Hospital,Highfield Road,,,Widnes,,WA8 7DJ,53.37405777,-2.735519886,RJR,Countess Of Chester Hospital NHS Foundation Trust,,,,
10880391,TP9FD,Hospital,Hospital,Independent Sector,Visible,TRUE,Community Eyecare Cataract and Surgical Centre Watford,,"Intu Centre Watford, Lower Mall, Queens Road","Lower Mall, Queens Road",Watford,Hertfordshire,WD17 2UB,51.65411758,-0.392844796,AAV,Community Health And Eyecare Limited,08000 151321,,http://communityeyecare.uk,
10880393,TP97Y,Hospital,Hospital,Independent Sector,Visible,TRUE,Community Eyecare Cataract and Surgical Centre Stoke,,Parklands Suite 2,1 Lyme Drive,Stoke-on-trent,Staffordshire,ST4 6NW,52.99689102,-2.211976528,AAV,Community Health And Eyecare Limited,0800 015 1321,,https://communityeyecare.uk,
10880408,RX40B,Hospital,Mental Health Hospital,NHS Sector,Visible,TRUE,Carleton Clinic,,Cumwhinton Drive,,Carlisle,Cumbria,CA1 3SX,54.87493134,-2.883722067,RX4,Cumbria Northumberland Tyne and Wear NHS Foundation Trust,01228 602000,,http://www.cntw.nhs.uk,
10917648,NN804,Hospital,Hospital,Independent Sector,Visible,TRUE,"Spencer Private Hospitals, Canterbury",,Kent & Canterbury Hospital,,Canterbury,Kent,CT1 3NG,51.2665863,1.087097526,NN8,East Kent Medical Services Ltd,01227 206 700,enquiries@spencerhospitals.com,https://www.spencerprivatehospitals.com/,
10921185,TAJ82,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Bloxwich Hospital,Reeves Street,,,Walsall,,WS3 2JJ,52.61375427,-2.004830837,TAJ,Black Country Healthcare NHS Foundation Trust,,,,
10921186,TAJ83,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Dorothy Pattison Hospital,Alumwell Close,,,Walsall,,WS2 9XH,52.58213425,-2.002421618,TAJ,Black Country Healthcare NHS Foundation Trust,,,,
10921194,TAJ92,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Bushey Fields Hospital,Bushey Fields Road,,,Dudley,,DY1 2LZ,52.50290298,-2.116838217,TAJ,Black Country Healthcare NHS Foundation Trust,,,,
10927514,RAJ79,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Marlborough House (Meht),Victoria Road South,,,Chelmsford,Essex,CM1 1LN,51.73524475,0.469032198,RAJ,Mid and South Essex NHS Foundation Trust,,,,
10927524,RAJ91,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Chelmsford & Essex Hospital,New London Road,,,Chelmsford,,CM2 0QH,51.73093414,0.470911622,RAJ,Mid and South Essex NHS Foundation Trust,,,,
10927546,RAJ1O,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Royal London Hospital,Whitechapel,,,London,,E1 1BB,51.51901627,-0.058118623,RAJ,Mid and South Essex NHS Foundation Trust,,,,
10927609,DM802,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,No9 Harley St Phoenix Hospital Group,9 Harley Street,,,London,,W1G 9QY,51.51700211,-0.146413714,DM8,Phoenix Hospital Group,,,,
10927610,DM803,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,No25 Harley St Phoenix Hospital Group,25 Harley Street,,,London,,W1G 9QY,51.51700211,-0.146413714,DM8,Phoenix Hospital Group,,,,
10927611,DM804,Hospital,UNKNOWN,NHS Sector,Visible,TRUE,Phoenix Hospital Chelmsford,Essex Healthcare Park,West Hanningfield Road,,Chelmsford,,CM2 8HN,51.70777512,0.50237757,DM8,Phoenix Hospital Group,01245 801 234,,https://www.phoenixhospitalgroup.com/our-locations/phoenix-hospital-chelmsford/,
10935138,GED02,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Mill Lodge Hospital,Mill Lane,Kegworth,,Derby,,DE74 2EJ,52.8362236,-1.275923371,GED,Rushcliffe Care,,,,
10942469,NVC1H,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Stourside Hospital,60 Bradley Road,,,Stourbridge,West Midlands,DY8 1UX,52.45992661,-2.152428627,NVC,Ramsay Healthcare UK Operations Limited,,,,
10943516,RH5T9,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Butleigh Hospital,Kingweston Road,Butleigh,,Glastonbury,,BA6 8TF,51.09349442,-2.685054541,RH5,Somerset NHS Foundation Trust,,,,
10953840,NEF42,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Nightingale Hospital Exeter,Osprey Road,Sowton Industrial Estate,,Exeter,,EX2 7JG,50.72465515,-3.46455884,NEF,Peninsula Ultrasound Limited,,,,
10953844,GFM01,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Harley Street Specialist Hospital,Fifth Floor,11 Leadenhall Street,,London,,EC3V 1LP,51.51337433,-0.083017878,GFM,Medical Innovations Centre Ltd T/A Harley Street Specialist Hospital HQ,,,,
10953845,GFM02,Hospital,UNKNOWN,NHS Sector,Visible,FALSE,Harley Street Specialist Hospital (Queen Anne Street),18-22 Queen Anne Street,,,London,,W1G 8HU,51.51819992,-0.147028148,GFM,Medical Innovations Centre Ltd T/A Harley Street Specialist Hospital HQ,,,,
10955136,REFA8,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Bolitho Hospital,1 Laregan Hill,,,Penzance,Cornwall,TR18 4NY,50.11140442,-5.548555851,REF,Royal Cornwall Hospitals NHS Trust,,,,
10955521,R0D0K,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Wimborne Community Hospital,Victoria Road,,,Wimborne,,BH21 1ER,50.80220032,-1.995904088,R0D,University Hospitals Dorset NHS Foundation Trust,,,,
10955535,R0D02,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Royal Bournemouth Hospital,Castle Lane East,,,Bournemouth,,BH7 7DW,50.74748611,-1.820505619,R0D,University Hospitals Dorset NHS Foundation Trust,,,,
10955536,R0D03,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Christchurch Hospital,Fairmile Road,,,Christchurch,,BH23 2JX,50.74516678,-1.790141106,R0D,University Hospitals Dorset NHS Foundation Trust,,,,
10955643,15CAT,Hospital,Hospital,Independent Sector,Visible,TRUE,Clevedon Community Hospital,,Old Street,,Clevedon,,BS21 6BS,51.43789673,-2.845876694,NLX,Sirona Care & Health,0000000000,sirona.hello@nhs.net,http://www.sirona-cic.org.uk,
10956127,V4D7D,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Brackley Medical Centre & Community Hospital,Wellington Road,,,Brackley,,NN13 6QZ,52.03805923,-1.137703061,RTH,Oxford University Hospitals NHS Foundation Trust,,,,
10956141,Y8J7D,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Nightingale Hospital Bristol,Uwe Bristol Exhibition & Conference,Filton Road,,Bristol,,BS16 1ZG,51.50330353,-2.549256802,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,,,,
10962427,D4A4S,Hospital,UNKNOWN,Independent Sector,Visible,TRUE,Auden Unit,Hollins Lane,,,Warrington,,WA2 8WA,53.42951965,-2.606847763,RW4,Mersey Care NHS Foundation Trust,,,,
10962561,NMJ1X,Hospital,Hospital,Independent Sector,Visible,TRUE,Cygnet Newham House,,Hemlington Village Road,,Middlesbrough,,TS8 9DE,54.5213623,-1.226094961,NMJ,Cygnet Health Care Limited,01642 573640,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-newham-house/,
10962563,NMJ1F,Hospital,Hospital,Independent Sector,Visible,TRUE,Cygnet Lodge Salford,,Radcliffe Park Crescent,Salford,Manchester,Greater Manchester,M6 7WQ,53.50006104,-2.316329002,NMJ,Cygnet Health Care Limited,0161 696 4930,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-lodge-salford/,
10962580,NMJ2K,Hospital,Hospital,Independent Sector,Visible,TRUE,Cygnet Nield House,,Barrows Green,Bradfield Road,Crewe,Cheshire,CW1 4QW,53.11786652,-2.467408657,NMJ,Cygnet Health Care Limited,01270 696510,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-nield-house/,
10962582,NMJ1G,Hospital,Hospital,Independent Sector,Visible,TRUE,Cygnet Pindar House,,Upper Sheffield Road,,Barnsley,South Yorkshire,S70 4PX,53.5426712,-1.467272878,NMJ,Cygnet Health Care Limited,01226 668020,enquiries@cygnethealth.co.uk,https://www.cygnethealth.co.uk/locations/cygnet-pindar-house/,
10962623,C4M4J,Hospital,Hospital,NHS Sector,Visible,TRUE,University College Hospital Grafton Way Building,,1 Grafton Way,,London,,WC1E 6AS,51.5230751,-0.133597091,RRV,University College London Hospitals NHS Foundation Trust,020 3456 7890,,https://www.uclh.nhs.uk/our-services/our-hospitals/hospital-grafton-way,
10963857,W1R4F,Hospital,UNKNOWN,Independent Sector,Visible,FALSE,Optegra Manchester Hospital,One Didsbury Point,2 The Avenue,Didsbury,Manchester,,M20 2EY,53.43009949,-2.249933243,RWY,Calderdale and Huddersfield NHS Foundation Trust,,,,
